,index,Time Series,MXN_USD,MXN_IR,MXN_GDP,MXN_trade,MXN_UE,fc_year,price_gold,h1n1
3789,2015-02-20,2015-02-20,15.0625,2.24,0.0109294342238344,1.0208299767532851,0.04354901854835931,0,1208.3,0
3790,2015-02-23,2015-02-23,15.078,2.24,0.0109294342238344,1.0208299767532851,0.04354901854835931,0,1204.5,0
3791,2015-02-24,2015-02-24,14.9755,2.24,0.0109294342238344,1.0208299767532851,0.04354901854835931,0,1192.5,0
3792,2015-02-25,2015-02-25,14.919,2.24,0.0109294342238344,1.0208299767532851,0.04354901854835931,0,1204.8,0
3793,2015-02-26,2015-02-26,14.9465,2.24,0.0109294342238344,1.0208299767532851,0.04354901854835931,0,1208.3,0
3794,2015-02-27,2015-02-27,14.939,2.24,0.0109294342238344,1.0208299767532851,0.04354901854835931,0,1214.0,0
3795,2015-03-02,2015-03-02,14.9895,2.21,0.0109294342238344,1.0152200179288329,0.042375606661958304,0,1212.5,0
3796,2015-03-03,2015-03-03,14.935,2.21,0.0109294342238344,1.0152200179288329,0.042375606661958304,0,1212.8,0
3797,2015-03-04,2015-03-04,15.0825,2.21,0.0109294342238344,1.0152200179288329,0.042375606661958304,0,1199.5,0
3798,2015-03-05,2015-03-05,15.181,2.21,0.0109294342238344,1.0152200179288329,0.042375606661958304,0,1202.0,0
3799,2015-03-06,2015-03-06,15.448,2.21,0.0109294342238344,1.0152200179288329,0.042375606661958304,0,1175.8,0
3800,2015-03-09,2015-03-09,15.4635,2.21,0.0109294342238344,1.0152200179288329,0.042375606661958304,0,1168.5,0
3801,2015-03-10,2015-03-10,15.5815,2.21,0.0109294342238344,1.0152200179288329,0.042375606661958304,0,1162.0,0
3802,2015-03-11,2015-03-11,15.460999999999999,2.21,0.0109294342238344,1.0152200179288329,0.042375606661958304,0,1150.0,0
3803,2015-03-12,2015-03-12,15.366,2.21,0.0109294342238344,1.0152200179288329,0.042375606661958304,0,1152.3,0
3804,2015-03-13,2015-03-13,15.4985,2.21,0.0109294342238344,1.0152200179288329,0.042375606661958304,0,1152.0,0
3805,2015-03-16,2015-03-16,15.4225,2.21,0.0109294342238344,1.0152200179288329,0.042375606661958304,0,1150.8,0
3806,2015-03-17,2015-03-17,15.425,2.21,0.0109294342238344,1.0152200179288329,0.042375606661958304,0,1150.8,0
3807,2015-03-18,2015-03-18,15.4285,2.21,0.0109294342238344,1.0152200179288329,0.042375606661958304,0,1147.3,0
3808,2015-03-19,2015-03-19,15.3055,2.21,0.0109294342238344,1.0152200179288329,0.042375606661958304,0,1166.0,0
3809,2015-03-20,2015-03-20,15.05,2.21,0.0109294342238344,1.0152200179288329,0.042375606661958304,0,1183.1,0
3810,2015-03-23,2015-03-23,14.9565,2.21,0.0109294342238344,1.0152200179288329,0.042375606661958304,0,1186.3,0
3811,2015-03-24,2015-03-24,14.945,2.21,0.0109294342238344,1.0152200179288329,0.042375606661958304,0,1191.5,0
3812,2015-03-25,2015-03-25,14.933,2.21,0.0109294342238344,1.0152200179288329,0.042375606661958304,0,1195.6,0
3813,2015-03-26,2015-03-26,15.0855,2.21,0.0109294342238344,1.0152200179288329,0.042375606661958304,0,1203.2,0
3814,2015-03-27,2015-03-27,15.172,2.21,0.0109294342238344,1.0152200179288329,0.042375606661958304,0,1195.8,0
3815,2015-03-30,2015-03-30,15.249,2.21,0.0109294342238344,1.0152200179288329,0.042375606661958304,0,1185.5,0
3816,2015-03-31,2015-03-31,15.245,2.21,0.0109294342238344,1.0152200179288329,0.042375606661958304,0,1187.0,0
3817,2015-04-01,2015-04-01,15.113,2.23,0.00567059134913284,0.9978933142539153,0.0443061318436418,0,1197.0,0
3818,2015-04-02,2015-04-02,15.0635,2.23,0.00567059134913284,0.9978933142539153,0.0443061318436418,0,1198.5,0
3819,2015-04-03,2015-04-03,14.8025,2.23,0.00567059134913284,0.9978933142539153,0.0443061318436418,0,1198.5,0
3820,2015-04-06,2015-04-06,14.8225,2.23,0.00567059134913284,0.9978933142539153,0.0443061318436418,0,1198.5,0
3821,2015-04-07,2015-04-07,14.92,2.23,0.00567059134913284,0.9978933142539153,0.0443061318436418,0,1211.0,0
3822,2015-04-08,2015-04-08,14.9065,2.23,0.00567059134913284,0.9978933142539153,0.0443061318436418,0,1207.3,0
3823,2015-04-09,2015-04-09,15.055,2.23,0.00567059134913284,0.9978933142539153,0.0443061318436418,0,1194.8,0
3824,2015-04-10,2015-04-10,15.167,2.23,0.00567059134913284,0.9978933142539153,0.0443061318436418,0,1207.4,0
3825,2015-04-13,2015-04-13,15.311,2.23,0.00567059134913284,0.9978933142539153,0.0443061318436418,0,1198.9,0
3826,2015-04-14,2015-04-14,15.2135,2.23,0.00567059134913284,0.9978933142539153,0.0443061318436418,0,1194.8,0
3827,2015-04-15,2015-04-15,15.360999999999999,2.23,0.00567059134913284,0.9978933142539153,0.0443061318436418,0,1192.9,0
3828,2015-04-16,2015-04-16,15.216,2.23,0.00567059134913284,0.9978933142539153,0.0443061318436418,0,1204.4,0
3829,2015-04-17,2015-04-17,15.319,2.23,0.00567059134913284,0.9978933142539153,0.0443061318436418,0,1203.4,0
3830,2015-04-20,2015-04-20,15.394,2.23,0.00567059134913284,0.9978933142539153,0.0443061318436418,0,1196.5,0
3831,2015-04-21,2015-04-21,15.380999999999998,2.23,0.00567059134913284,0.9978933142539153,0.0443061318436418,0,1195.3,0
3832,2015-04-22,2015-04-22,15.4275,2.23,0.00567059134913284,0.9978933142539153,0.0443061318436418,0,1189.3,0
3833,2015-04-23,2015-04-23,15.3305,2.23,0.00567059134913284,0.9978933142539153,0.0443061318436418,0,1185.8,0
3834,2015-04-24,2015-04-24,15.3825,2.23,0.00567059134913284,0.9978933142539153,0.0443061318436418,0,1183.0,0
