,index,Time Series,DKK_USD,DKK_IR,DKK_GDP,DKK_trade,DKK_UE,fc_year,price_gold,h1n1
2555,2010-03-05,2010-03-05,5.4673,0.7855,0.00601573799426376,1.2611026872746267,0.079,0,1135.0,1
2556,2010-03-08,2010-03-08,5.4663,0.7855,0.00601573799426376,1.2611026872746267,0.079,0,1125.8,1
2557,2010-03-09,2010-03-09,5.4755,0.7855,0.00601573799426376,1.2611026872746267,0.079,0,1115.8,1
2558,2010-03-10,2010-03-10,5.4476,0.7855,0.00601573799426376,1.2611026872746267,0.079,0,1120.5,1
2559,2010-03-11,2010-03-11,5.4416,0.7855,0.00601573799426376,1.2611026872746267,0.079,0,1104.0,1
2560,2010-03-12,2010-03-12,5.4106,0.7855,0.00601573799426376,1.2611026872746267,0.079,0,1106.3,1
2561,2010-03-15,2010-03-15,5.4502,0.7855,0.00601573799426376,1.2611026872746267,0.079,0,1104.3,1
2562,2010-03-16,2010-03-16,5.4077,0.7855,0.00601573799426376,1.2611026872746267,0.079,0,1124.8,1
2563,2010-03-17,2010-03-17,5.4156,0.7855,0.00601573799426376,1.2611026872746267,0.079,0,1121.8,1
2564,2010-03-18,2010-03-18,5.4681,0.7855,0.00601573799426376,1.2611026872746267,0.079,0,1122.8,1
2565,2010-03-19,2010-03-19,5.4992,0.7855,0.00601573799426376,1.2611026872746267,0.079,0,1105.5,1
2566,2010-03-22,2010-03-22,5.4983,0.7855,0.00601573799426376,1.2611026872746267,0.079,0,1097.3,1
2567,2010-03-23,2010-03-23,5.4965,0.7855,0.00601573799426376,1.2611026872746267,0.079,0,1101.5,1
2568,2010-03-24,2010-03-24,5.5726,0.7855,0.00601573799426376,1.2611026872746267,0.079,0,1090.8,1
2569,2010-03-25,2010-03-25,5.5758,0.7855,0.00601573799426376,1.2611026872746267,0.079,0,1093.0,1
2570,2010-03-26,2010-03-26,5.553999999999999,0.7855,0.00601573799426376,1.2611026872746267,0.079,0,1096.5,1
2571,2010-03-29,2010-03-29,5.527,0.7855,0.00601573799426376,1.2611026872746267,0.079,0,1107.5,1
2572,2010-03-30,2010-03-30,5.5520000000000005,0.7855,0.00601573799426376,1.2611026872746267,0.079,0,1107.0,1
2573,2010-03-31,2010-03-31,5.5033,0.7855,0.00601573799426376,1.2611026872746267,0.079,0,1115.5,1
2574,2010-04-01,2010-04-01,5.4876,0.7367,0.007223316048708791,1.1853585594480258,0.079,0,1123.5,1
2575,2010-04-02,2010-04-02,5.5191,0.7367,0.007223316048708791,1.1853585594480258,0.079,0,1123.5,1
2576,2010-04-05,2010-04-05,5.5187,0.7367,0.007223316048708791,1.1853585594480258,0.079,0,1123.5,1
2577,2010-04-06,2010-04-06,5.564,0.7367,0.007223316048708791,1.1853585594480258,0.079,0,1132.8,1
2578,2010-04-07,2010-04-07,5.5699,0.7367,0.007223316048708791,1.1853585594480258,0.079,0,1142.0,1
2579,2010-04-08,2010-04-08,5.5694,0.7367,0.007223316048708791,1.1853585594480258,0.079,0,1148.0,1
2580,2010-04-09,2010-04-09,5.5251,0.7367,0.007223316048708791,1.1853585594480258,0.079,0,1152.5,1
2581,2010-04-12,2010-04-12,5.4779,0.7367,0.007223316048708791,1.1853585594480258,0.079,0,1158.8,1
2582,2010-04-13,2010-04-13,5.4757,0.7367,0.007223316048708791,1.1853585594480258,0.079,0,1148.3,1
2583,2010-04-14,2010-04-14,5.4448,0.7367,0.007223316048708791,1.1853585594480258,0.079,0,1153.8,1
2584,2010-04-15,2010-04-15,5.4965,0.7367,0.007223316048708791,1.1853585594480258,0.079,0,1154.5,1
2585,2010-04-16,2010-04-16,5.5184,0.7367,0.007223316048708791,1.1853585594480258,0.079,0,1151.5,1
2586,2010-04-19,2010-04-19,5.5294,0.7367,0.007223316048708791,1.1853585594480258,0.079,0,1136.3,1
2587,2010-04-20,2010-04-20,5.5332,0.7367,0.007223316048708791,1.1853585594480258,0.079,0,1144.8,1
2588,2010-04-21,2010-04-21,5.5593,0.7367,0.007223316048708791,1.1853585594480258,0.079,0,1143.0,1
2589,2010-04-22,2010-04-22,5.596,0.7367,0.007223316048708791,1.1853585594480258,0.079,0,1133.8,1
2590,2010-04-23,2010-04-23,5.5688,0.7367,0.007223316048708791,1.1853585594480258,0.079,0,1139.5,1
2591,2010-04-26,2010-04-26,5.5792,0.7367,0.007223316048708791,1.1853585594480258,0.079,0,1154.5,1
2592,2010-04-27,2010-04-27,5.6248,0.7367,0.007223316048708791,1.1853585594480258,0.079,0,1149.5,1
2593,2010-04-28,2010-04-28,5.6659,0.7367,0.007223316048708791,1.1853585594480258,0.079,0,1161.0,1
2594,2010-04-29,2010-04-29,5.62,0.7367,0.007223316048708791,1.1853585594480258,0.079,0,1166.8,1
2595,2010-04-30,2010-04-30,5.5952,0.7367,0.007223316048708791,1.1853585594480258,0.079,0,1179.3,1
2596,2010-05-03,2010-05-03,5.6452,0.6751,0.007223316048708791,1.0950804978108737,0.077,0,1179.3,1
2597,2010-05-04,2010-05-04,5.709,0.6751,0.007223316048708791,1.0950804978108737,0.077,0,1185.0,1
2598,2010-05-05,2010-05-05,5.7734,0.6751,0.007223316048708791,1.0950804978108737,0.077,0,1165.0,1
2599,2010-05-06,2010-05-06,5.8657,0.6751,0.007223316048708791,1.0950804978108737,0.077,0,1185.3,1
2600,2010-05-07,2010-05-07,5.8508,0.6751,0.007223316048708791,1.0950804978108737,0.077,0,1202.3,1
2601,2010-05-10,2010-05-10,5.7863,0.6751,0.007223316048708791,1.0950804978108737,0.077,0,1196.5,1
2602,2010-05-11,2010-05-11,5.8527,0.6751,0.007223316048708791,1.0950804978108737,0.077,0,1222.5,1
2603,2010-05-12,2010-05-12,5.8853,0.6751,0.007223316048708791,1.0950804978108737,0.077,0,1237.5,1
2604,2010-05-13,2010-05-13,5.9185,0.6751,0.007223316048708791,1.0950804978108737,0.077,0,1237.5,1
2605,2010-05-14,2010-05-14,6.0026,0.6751,0.007223316048708791,1.0950804978108737,0.077,0,1236.5,1
2606,2010-05-17,2010-05-17,6.0486,0.6751,0.007223316048708791,1.0950804978108737,0.077,0,1236.0,1
2607,2010-05-18,2010-05-18,6.0204,0.6751,0.007223316048708791,1.0950804978108737,0.077,0,1216.8,1
2608,2010-05-19,2010-05-19,6.0411,0.6751,0.007223316048708791,1.0950804978108737,0.077,0,1195.0,1
2609,2010-05-20,2010-05-20,6.0161,0.6751,0.007223316048708791,1.0950804978108737,0.077,0,1192.0,1
2610,2010-05-21,2010-05-21,5.9195,0.6751,0.007223316048708791,1.0950804978108737,0.077,0,1179.8,1
2611,2010-05-24,2010-05-24,5.9984,0.6751,0.007223316048708791,1.0950804978108737,0.077,0,1187.0,1
2612,2010-05-25,2010-05-25,6.0593,0.6751,0.007223316048708791,1.0950804978108737,0.077,0,1198.3,1
2613,2010-05-26,2010-05-26,6.0861,0.6751,0.007223316048708791,1.0950804978108737,0.077,0,1212.0,1
2614,2010-05-27,2010-05-27,6.0120000000000005,0.6751,0.007223316048708791,1.0950804978108737,0.077,0,1211.0,1
2615,2010-05-28,2010-05-28,6.0145,0.6751,0.007223316048708791,1.0950804978108737,0.077,0,1207.5,1
2616,2010-06-01,2010-06-01,6.0651,0.5418,0.007223316048708791,1.1476426739068477,0.078,0,1227.8,1
2617,2010-06-02,2010-06-02,6.0958,0.5418,0.007223316048708791,1.1476426739068477,0.078,0,1215.0,1
2618,2010-06-03,2010-06-03,6.1024,0.5418,0.007223316048708791,1.1476426739068477,0.078,0,1215.0,1
2619,2010-06-04,2010-06-04,6.1999,0.5418,0.007223316048708791,1.1476426739068477,0.078,0,1203.5,1
2620,2010-06-07,2010-06-07,6.2188,0.5418,0.007223316048708791,1.1476426739068477,0.078,0,1215.0,1
2621,2010-06-08,2010-06-08,6.2,0.5418,0.007223316048708791,1.1476426739068477,0.078,0,1246.0,1
2622,2010-06-09,2010-06-09,6.176,0.5418,0.007223316048708791,1.1476426739068477,0.078,0,1233.5,1
2623,2010-06-10,2010-06-10,6.1413,0.5418,0.007223316048708791,1.1476426739068477,0.078,0,1217.5,1
2624,2010-06-11,2010-06-11,6.1571,0.5418,0.007223316048708791,1.1476426739068477,0.078,0,1220.0,1
2625,2010-06-14,2010-06-14,6.0562,0.5418,0.007223316048708791,1.1476426739068477,0.078,0,1223.8,1
2626,2010-06-15,2010-06-15,6.0318,0.5418,0.007223316048708791,1.1476426739068477,0.078,0,1225.0,1
2627,2010-06-16,2010-06-16,6.0360000000000005,0.5418,0.007223316048708791,1.1476426739068477,0.078,0,1234.5,1
2628,2010-06-17,2010-06-17,6.0145,0.5418,0.007223316048708791,1.1476426739068477,0.078,0,1245.0,1
2629,2010-06-18,2010-06-18,6.0173,0.5418,0.007223316048708791,1.1476426739068477,0.078,0,1256.0,1
2630,2010-06-21,2010-06-21,6.0077,0.5418,0.007223316048708791,1.1476426739068477,0.078,0,1254.5,1
2631,2010-06-22,2010-06-22,6.0482,0.5418,0.007223316048708791,1.1476426739068477,0.078,0,1236.0,1
2632,2010-06-23,2010-06-23,6.0439,0.5418,0.007223316048708791,1.1476426739068477,0.078,0,1226.5,1
2633,2010-06-24,2010-06-24,6.0566,0.5418,0.007223316048708791,1.1476426739068477,0.078,0,1236.3,1
2634,2010-06-25,2010-06-25,6.0358,0.5418,0.007223316048708791,1.1476426739068477,0.078,0,1254.0,1
2635,2010-06-28,2010-06-28,6.0445,0.5418,0.007223316048708791,1.1476426739068477,0.078,0,1261.0,1
2636,2010-06-29,2010-06-29,6.1116,0.5418,0.007223316048708791,1.1476426739068477,0.078,0,1234.5,1
2637,2010-06-30,2010-06-30,6.0598,0.5418,0.007223316048708791,1.1476426739068477,0.078,0,1244.0,1
2638,2010-07-01,2010-07-01,5.9764,0.4938,0.002318464249281289,1.240179081476758,0.077,0,1234.0,1
2639,2010-07-02,2010-07-02,5.9243,0.4938,0.002318464249281289,1.240179081476758,0.077,0,1201.5,1
2640,2010-07-06,2010-07-06,5.8924,0.4938,0.002318464249281289,1.240179081476758,0.077,0,1195.0,1
2641,2010-07-07,2010-07-07,5.9184,0.4938,0.002318464249281289,1.240179081476758,0.077,0,1193.3,1
2642,2010-07-08,2010-07-08,5.8770000000000024,0.4938,0.002318464249281289,1.240179081476758,0.077,0,1193.5,1
2643,2010-07-09,2010-07-09,5.8979,0.4938,0.002318464249281289,1.240179081476758,0.077,0,1208.8,1
2644,2010-07-12,2010-07-12,5.9279,0.4938,0.002318464249281289,1.240179081476758,0.077,0,1205.5,1
2645,2010-07-13,2010-07-13,5.8629,0.4938,0.002318464249281289,1.240179081476758,0.077,0,1216.0,1
2646,2010-07-14,2010-07-14,5.8415,0.4938,0.002318464249281289,1.240179081476758,0.077,0,1207.0,1
2647,2010-07-15,2010-07-15,5.779,0.4938,0.002318464249281289,1.240179081476758,0.077,0,1208.0,1
2648,2010-07-16,2010-07-16,5.7648,0.4938,0.002318464249281289,1.240179081476758,0.077,0,1189.3,1
2649,2010-07-19,2010-07-19,5.7482,0.4938,0.002318464249281289,1.240179081476758,0.077,0,1181.0,1
2650,2010-07-20,2010-07-20,5.7742,0.4938,0.002318464249281289,1.240179081476758,0.077,0,1183.0,1
2651,2010-07-21,2010-07-21,5.812,0.4938,0.002318464249281289,1.240179081476758,0.077,0,1191.5,1
2652,2010-07-22,2010-07-22,5.7758,0.4938,0.002318464249281289,1.240179081476758,0.077,0,1199.5,1
2653,2010-07-23,2010-07-23,5.7924,0.4938,0.002318464249281289,1.240179081476758,0.077,0,1190.5,1
2654,2010-07-26,2010-07-26,5.7389,0.4938,0.002318464249281289,1.240179081476758,0.077,0,1183.5,1
2655,2010-07-27,2010-07-27,5.7383,0.4938,0.002318464249281289,1.240179081476758,0.077,0,1168.0,1
2656,2010-07-28,2010-07-28,5.731,0.4938,0.002318464249281289,1.240179081476758,0.077,0,1157.0,1
2657,2010-07-29,2010-07-29,5.7024,0.4938,0.002318464249281289,1.240179081476758,0.077,0,1162.5,1
2658,2010-07-30,2010-07-30,5.7010000000000005,0.4938,0.002318464249281289,1.240179081476758,0.077,0,1169.0,1
2659,2010-08-02,2010-08-02,5.6548,0.4836,0.002318464249281289,1.147206677164014,0.077,0,1188.5,1
2660,2010-08-03,2010-08-03,5.627999999999999,0.4836,0.002318464249281289,1.147206677164014,0.077,0,1187.5,1
2661,2010-08-04,2010-08-04,5.6633,0.4836,0.002318464249281289,1.147206677164014,0.077,0,1199.5,1
2662,2010-08-05,2010-08-05,5.6632,0.4836,0.002318464249281289,1.147206677164014,0.077,0,1192.5,1
2663,2010-08-06,2010-08-06,5.6094,0.4836,0.002318464249281289,1.147206677164014,0.077,0,1207.8,1
2664,2010-08-09,2010-08-09,5.6273,0.4836,0.002318464249281289,1.147206677164014,0.077,0,1203.0,1
2665,2010-08-10,2010-08-10,5.6891,0.4836,0.002318464249281289,1.147206677164014,0.077,0,1192.5,1
2666,2010-08-11,2010-08-11,5.7748,0.4836,0.002318464249281289,1.147206677164014,0.077,0,1205.5,1
2667,2010-08-12,2010-08-12,5.7906,0.4836,0.002318464249281289,1.147206677164014,0.077,0,1213.0,1
2668,2010-08-13,2010-08-13,5.8357,0.4836,0.002318464249281289,1.147206677164014,0.077,0,1214.3,1
2669,2010-08-16,2010-08-16,5.8011,0.4836,0.002318464249281289,1.147206677164014,0.077,0,1223.5,1
2670,2010-08-17,2010-08-17,5.7785,0.4836,0.002318464249281289,1.147206677164014,0.077,0,1226.0,1
2671,2010-08-18,2010-08-18,5.7860000000000005,0.4836,0.002318464249281289,1.147206677164014,0.077,0,1218.0,1
2672,2010-08-19,2010-08-19,5.8043,0.4836,0.002318464249281289,1.147206677164014,0.077,0,1233.5,1
2673,2010-08-20,2010-08-20,5.8729999999999976,0.4836,0.002318464249281289,1.147206677164014,0.077,0,1223.5,1
2674,2010-08-23,2010-08-23,5.882999999999999,0.4836,0.002318464249281289,1.147206677164014,0.077,0,1226.0,1
2675,2010-08-24,2010-08-24,5.8754,0.4836,0.002318464249281289,1.147206677164014,0.077,0,1222.0,1
2676,2010-08-25,2010-08-25,5.8849,0.4836,0.002318464249281289,1.147206677164014,0.077,0,1237.5,1
2677,2010-08-26,2010-08-26,5.8547,0.4836,0.002318464249281289,1.147206677164014,0.077,0,1237.0,1
2678,2010-08-27,2010-08-27,5.8339,0.4836,0.002318464249281289,1.147206677164014,0.077,0,1235.0,1
2679,2010-08-30,2010-08-30,5.8696,0.4836,0.002318464249281289,1.147206677164014,0.077,0,1235.0,1
2680,2010-08-31,2010-08-31,5.858,0.4836,0.002318464249281289,1.147206677164014,0.077,0,1246.0,1
2681,2010-09-01,2010-09-01,5.8102,0.5178,0.002318464249281289,1.1999599101797125,0.077,0,1246.5,0
2682,2010-09-02,2010-09-02,5.8041,0.5178,0.002318464249281289,1.1999599101797125,0.077,0,1248.5,0
2683,2010-09-03,2010-09-03,5.7774,0.5178,0.002318464249281289,1.1999599101797125,0.077,0,1240.5,0
2684,2010-09-07,2010-09-07,5.8506,0.5178,0.002318464249281289,1.1999599101797125,0.077,0,1256.8,0
2685,2010-09-08,2010-09-08,5.8482,0.5178,0.002318464249281289,1.1999599101797125,0.077,0,1255.0,0
2686,2010-09-09,2010-09-09,5.859,0.5178,0.002318464249281289,1.1999599101797125,0.077,0,1255.0,0
2687,2010-09-10,2010-09-10,5.8482,0.5178,0.002318464249281289,1.1999599101797125,0.077,0,1246.5,0
2688,2010-09-13,2010-09-13,5.7763,0.5178,0.002318464249281289,1.1999599101797125,0.077,0,1243.8,0
2689,2010-09-14,2010-09-14,5.7204,0.5178,0.002318464249281289,1.1999599101797125,0.077,0,1265.5,0
2690,2010-09-15,2010-09-15,5.7249,0.5178,0.002318464249281289,1.1999599101797125,0.077,0,1267.0,0
2691,2010-09-16,2010-09-16,5.6938,0.5178,0.002318464249281289,1.1999599101797125,0.077,0,1272.5,0
2692,2010-09-17,2010-09-17,5.7078,0.5178,0.002318464249281289,1.1999599101797125,0.077,0,1274.0,0
2693,2010-09-20,2010-09-20,5.6958,0.5178,0.002318464249281289,1.1999599101797125,0.077,0,1279.3,0
2694,2010-09-21,2010-09-21,5.6706,0.5178,0.002318464249281289,1.1999599101797125,0.077,0,1275.0,0
2695,2010-09-22,2010-09-22,5.5652,0.5178,0.002318464249281289,1.1999599101797125,0.077,0,1293.5,0
2696,2010-09-23,2010-09-23,5.5829999999999975,0.5178,0.002318464249281289,1.1999599101797125,0.077,0,1290.8,0
2697,2010-09-24,2010-09-24,5.5285,0.5178,0.002318464249281289,1.1999599101797125,0.077,0,1297.0,0
2698,2010-09-27,2010-09-27,5.5272,0.5178,0.002318464249281289,1.1999599101797125,0.077,0,1297.0,0
2699,2010-09-28,2010-09-28,5.4862,0.5178,0.002318464249281289,1.1999599101797125,0.077,0,1294.0,0
2700,2010-09-29,2010-09-29,5.4643,0.5178,0.002318464249281289,1.1999599101797125,0.077,0,1307.5,0
2701,2010-09-30,2010-09-30,5.4791,0.5178,0.002318464249281289,1.1999599101797125,0.077,0,1307.0,0
2702,2010-10-01,2010-10-01,5.4182,0.5660000000000001,-0.0034298265375084396,1.156205202981296,0.078,0,1316.3,0
2703,2010-10-04,2010-10-04,5.4449,0.5660000000000001,-0.0034298265375084396,1.156205202981296,0.078,0,1313.5,0
2704,2010-10-05,2010-10-05,5.3867,0.5660000000000001,-0.0034298265375084396,1.156205202981296,0.078,0,1330.5,0
2705,2010-10-06,2010-10-06,5.3516,0.5660000000000001,-0.0034298265375084396,1.156205202981296,0.078,0,1346.5,0
2706,2010-10-07,2010-10-07,5.3542,0.5660000000000001,-0.0034298265375084396,1.156205202981296,0.078,0,1345.0,0
2707,2010-10-08,2010-10-08,5.3552,0.5660000000000001,-0.0034298265375084396,1.156205202981296,0.078,0,1341.5,0
2708,2010-10-12,2010-10-12,5.3852,0.5660000000000001,-0.0034298265375084396,1.156205202981296,0.078,0,1348.5,0
2709,2010-10-13,2010-10-13,5.3399,0.5660000000000001,-0.0034298265375084396,1.156205202981296,0.078,0,1365.5,0
2710,2010-10-14,2010-10-14,5.2997,0.5660000000000001,-0.0034298265375084396,1.156205202981296,0.078,0,1373.3,0
2711,2010-10-15,2010-10-15,5.3268,0.5660000000000001,-0.0034298265375084396,1.156205202981296,0.078,0,1367.5,0
2712,2010-10-18,2010-10-18,5.3353,0.5660000000000001,-0.0034298265375084396,1.156205202981296,0.078,0,1367.3,0
2713,2010-10-19,2010-10-19,5.3935,0.5660000000000001,-0.0034298265375084396,1.156205202981296,0.078,0,1339.0,0
2714,2010-10-20,2010-10-20,5.3451,0.5660000000000001,-0.0034298265375084396,1.156205202981296,0.078,0,1339.0,0
2715,2010-10-21,2010-10-21,5.3376,0.5660000000000001,-0.0034298265375084396,1.156205202981296,0.078,0,1343.5,0
2716,2010-10-22,2010-10-22,5.364,0.5660000000000001,-0.0034298265375084396,1.156205202981296,0.078,0,1322.5,0
2717,2010-10-25,2010-10-25,5.3324,0.5660000000000001,-0.0034298265375084396,1.156205202981296,0.078,0,1337.5,0
2718,2010-10-26,2010-10-26,5.3756,0.5660000000000001,-0.0034298265375084396,1.156205202981296,0.078,0,1329.5,0
2719,2010-10-27,2010-10-27,5.4077,0.5660000000000001,-0.0034298265375084396,1.156205202981296,0.078,0,1324.5,0
2720,2010-10-28,2010-10-28,5.3547,0.5660000000000001,-0.0034298265375084396,1.156205202981296,0.078,0,1333.5,0
2721,2010-10-29,2010-10-29,5.3671,0.5660000000000001,-0.0034298265375084396,1.156205202981296,0.078,0,1346.8,0
2722,2010-11-01,2010-11-01,5.3688,0.6962,-0.0034298265375084396,1.1847419096014986,0.078,0,1354.5,0
2723,2010-11-02,2010-11-02,5.3156,0.6962,-0.0034298265375084396,1.1847419096014986,0.078,0,1351.0,0
2724,2010-11-03,2010-11-03,5.3195,0.6962,-0.0034298265375084396,1.1847419096014986,0.078,0,1345.5,0
2725,2010-11-04,2010-11-04,5.2405,0.6962,-0.0034298265375084396,1.1847419096014986,0.078,0,1381.0,0
2726,2010-11-05,2010-11-05,5.3094,0.6962,-0.0034298265375084396,1.1847419096014986,0.078,0,1395.5,0
2727,2010-11-08,2010-11-08,5.3514,0.6962,-0.0034298265375084396,1.1847419096014986,0.078,0,1388.5,0
2728,2010-11-09,2010-11-09,5.3759,0.6962,-0.0034298265375084396,1.1847419096014986,0.078,0,1421.0,0
2729,2010-11-10,2010-11-10,5.4277,0.6962,-0.0034298265375084396,1.1847419096014986,0.078,0,1390.5,0
2730,2010-11-12,2010-11-12,5.4407,0.6962,-0.0034298265375084396,1.1847419096014986,0.078,0,1388.5,0
2731,2010-11-15,2010-11-15,5.4744,0.6962,-0.0034298265375084396,1.1847419096014986,0.078,0,1368.5,0
2732,2010-11-16,2010-11-16,5.5149,0.6962,-0.0034298265375084396,1.1847419096014986,0.078,0,1349.0,0
2733,2010-11-17,2010-11-17,5.4989,0.6962,-0.0034298265375084396,1.1847419096014986,0.078,0,1337.5,0
2734,2010-11-18,2010-11-18,5.4744,0.6962,-0.0034298265375084396,1.1847419096014986,0.078,0,1350.3,0
2735,2010-11-19,2010-11-19,5.4604,0.6962,-0.0034298265375084396,1.1847419096014986,0.078,0,1342.5,0
2736,2010-11-22,2010-11-22,5.4774,0.6962,-0.0034298265375084396,1.1847419096014986,0.078,0,1356.5,0
2737,2010-11-23,2010-11-23,5.5686,0.6962,-0.0034298265375084396,1.1847419096014986,0.078,0,1377.5,0
2738,2010-11-24,2010-11-24,5.5796,0.6962,-0.0034298265375084396,1.1847419096014986,0.078,0,1372.5,0
2739,2010-11-29,2010-11-29,5.6917,0.6962,-0.0034298265375084396,1.1847419096014986,0.078,0,1357.0,0
2740,2010-11-30,2010-11-30,5.7171,0.6962,-0.0034298265375084396,1.1847419096014986,0.078,0,1383.5,0
2741,2010-12-01,2010-12-01,5.6679,0.7254,-0.0034298265375084396,1.0932481085439645,0.079,0,1385.5,0
2742,2010-12-02,2010-12-02,5.6329,0.7254,-0.0034298265375084396,1.0932481085439645,0.079,0,1389.0,0
2743,2010-12-03,2010-12-03,5.5753,0.7254,-0.0034298265375084396,1.0932481085439645,0.079,0,1403.5,0
2744,2010-12-06,2010-12-06,5.6122,0.7254,-0.0034298265375084396,1.0932481085439645,0.079,0,1415.3,0
2745,2010-12-07,2010-12-07,5.5938,0.7254,-0.0034298265375084396,1.0932481085439645,0.079,0,1420.0,0
2746,2010-12-08,2010-12-08,5.6302,0.7254,-0.0034298265375084396,1.0932481085439645,0.079,0,1385.5,0
2747,2010-12-09,2010-12-09,5.6455,0.7254,-0.0034298265375084396,1.0932481085439645,0.079,0,1391.3,0
2748,2010-12-10,2010-12-10,5.6277,0.7254,-0.0034298265375084396,1.0932481085439645,0.079,0,1375.3,0
2749,2010-12-13,2010-12-13,5.567,0.7254,-0.0034298265375084396,1.0932481085439645,0.079,0,1399.0,0
2750,2010-12-14,2010-12-14,5.564,0.7254,-0.0034298265375084396,1.0932481085439645,0.079,0,1394.5,0
2751,2010-12-15,2010-12-15,5.5989,0.7254,-0.0034298265375084396,1.0932481085439645,0.079,0,1388.8,0
2752,2010-12-16,2010-12-16,5.6399,0.7254,-0.0034298265375084396,1.0932481085439645,0.079,0,1363.0,0
2753,2010-12-17,2010-12-17,5.6623,0.7254,-0.0034298265375084396,1.0932481085439645,0.079,0,1368.5,0
2754,2010-12-20,2010-12-20,5.6759,0.7254,-0.0034298265375084396,1.0932481085439645,0.079,0,1380.0,0
2755,2010-12-21,2010-12-21,5.6733,0.7254,-0.0034298265375084396,1.0932481085439645,0.079,0,1383.0,0
2756,2010-12-22,2010-12-22,5.6921,0.7254,-0.0034298265375084396,1.0932481085439645,0.079,0,1387.0,0
2757,2010-12-23,2010-12-23,5.6889,0.7254,-0.0034298265375084396,1.0932481085439645,0.079,0,1373.5,0
2758,2010-12-27,2010-12-27,5.6678,0.7254,-0.0034298265375084396,1.0932481085439645,0.079,0,1373.5,0
2759,2010-12-28,2010-12-28,5.6796,0.7254,-0.0034298265375084396,1.0932481085439645,0.079,0,1373.5,0
2760,2010-12-29,2010-12-29,5.6546,0.7254,-0.0034298265375084396,1.0932481085439645,0.079,0,1412.5,0
2761,2010-12-30,2010-12-30,5.6183,0.7254,-0.0034298265375084396,1.0932481085439645,0.079,0,1405.5,0
2762,2011-01-03,2011-01-03,5.5724,0.6857,-0.00365718677567711,1.1957894264942848,0.079,0,1405.5,0
2763,2011-01-04,2011-01-04,5.6013,0.6857,-0.00365718677567711,1.1957894264942848,0.079,0,1388.5,0
2764,2011-01-05,2011-01-05,5.6582,0.6857,-0.00365718677567711,1.1957894264942848,0.079,0,1368.0,0
2765,2011-01-06,2011-01-06,5.7193,0.6857,-0.00365718677567711,1.1957894264942848,0.079,0,1368.5,0
2766,2011-01-07,2011-01-07,5.7555,0.6857,-0.00365718677567711,1.1957894264942848,0.079,0,1367.0,0
2767,2011-01-10,2011-01-10,5.754,0.6857,-0.00365718677567711,1.1957894264942848,0.079,0,1368.3,0
2768,2011-01-11,2011-01-11,5.7389,0.6857,-0.00365718677567711,1.1957894264942848,0.079,0,1374.0,0
2769,2011-01-12,2011-01-12,5.7011,0.6857,-0.00365718677567711,1.1957894264942848,0.079,0,1378.8,0
2770,2011-01-13,2011-01-13,5.5743,0.6857,-0.00365718677567711,1.1957894264942848,0.079,0,1381.5,0
2771,2011-01-14,2011-01-14,5.5894,0.6857,-0.00365718677567711,1.1957894264942848,0.079,0,1367.0,0
2772,2011-01-18,2011-01-18,5.5605,0.6857,-0.00365718677567711,1.1957894264942848,0.079,0,1369.5,0
2773,2011-01-19,2011-01-19,5.5214,0.6857,-0.00365718677567711,1.1957894264942848,0.079,0,1372.0,0
2774,2011-01-20,2011-01-20,5.5428,0.6857,-0.00365718677567711,1.1957894264942848,0.079,0,1345.5,0
2775,2011-01-21,2011-01-21,5.4881,0.6857,-0.00365718677567711,1.1957894264942848,0.079,0,1343.5,0
2776,2011-01-24,2011-01-24,5.4573,0.6857,-0.00365718677567711,1.1957894264942848,0.079,0,1343.0,0
2777,2011-01-25,2011-01-25,5.4628,0.6857,-0.00365718677567711,1.1957894264942848,0.079,0,1324.0,0
2778,2011-01-26,2011-01-26,5.4444,0.6857,-0.00365718677567711,1.1957894264942848,0.079,0,1328.0,0
2779,2011-01-27,2011-01-27,5.444,0.6857,-0.00365718677567711,1.1957894264942848,0.079,0,1334.5,0
2780,2011-01-28,2011-01-28,5.4767,0.6857,-0.00365718677567711,1.1957894264942848,0.079,0,1319.0,0
2781,2011-01-31,2011-01-31,5.435,0.6857,-0.00365718677567711,1.1957894264942848,0.079,0,1327.0,0
2782,2011-02-01,2011-02-01,5.4045,0.6941,-0.00365718677567711,1.186352027786291,0.079,0,1331.5,0
2783,2011-02-02,2011-02-02,5.4104,0.6941,-0.00365718677567711,1.186352027786291,0.079,0,1337.0,0
2784,2011-02-03,2011-02-03,5.4594,0.6941,-0.00365718677567711,1.186352027786291,0.079,0,1328.0,0
2785,2011-02-04,2011-02-04,5.4869,0.6941,-0.00365718677567711,1.186352027786291,0.079,0,1355.0,0
2786,2011-02-07,2011-02-07,5.4989,0.6941,-0.00365718677567711,1.186352027786291,0.079,0,1347.5,0
2787,2011-02-08,2011-02-08,5.4466,0.6941,-0.00365718677567711,1.186352027786291,0.079,0,1363.5,0
2788,2011-02-09,2011-02-09,5.4469,0.6941,-0.00365718677567711,1.186352027786291,0.079,0,1365.0,0
2789,2011-02-10,2011-02-10,5.4677,0.6941,-0.00365718677567711,1.186352027786291,0.079,0,1353.3,0
2790,2011-02-11,2011-02-11,5.5152,0.6941,-0.00365718677567711,1.186352027786291,0.079,0,1364.0,0
2791,2011-02-14,2011-02-14,5.534,0.6941,-0.00365718677567711,1.186352027786291,0.079,0,1365.0,0
